"","X.x","site_no.x","dateTime","Flow_Inst.x","Site.x","Cat.x","X.y","site_no.y","Flow_Inst.y","Site.y","Cat.y","X.x.x","site_no.x.x","Flow_Inst.x.x","Site.x.x","Cat.x.x","X.y.y","site_no.y.y","Flow_Inst.y.y","Site.y.y","Cat.y.y"
"2827",2827,13185000,"2019-02-18 02:15:00",422,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7503,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12179,13211205,689,"BOISE RIVER AT CALDWELL, ID ","Managed",16835,13213000,1020,"BOISE RIVER NR PARMA ID ","Managed"
"2828",2828,13185000,"2019-02-18 02:30:00",422,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7504,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12180,13211205,694,"BOISE RIVER AT CALDWELL, ID ","Managed",16836,13213000,1020,"BOISE RIVER NR PARMA ID ","Managed"
"2829",2829,13185000,"2019-02-18 02:45:00",422,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7505,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12181,13211205,694,"BOISE RIVER AT CALDWELL, ID ","Managed",16837,13213000,1010,"BOISE RIVER NR PARMA ID ","Managed"
"2830",2830,13185000,"2019-02-18 03:00:00",418,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7506,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12182,13211205,694,"BOISE RIVER AT CALDWELL, ID ","Managed",16838,13213000,1010,"BOISE RIVER NR PARMA ID ","Managed"
"2831",2831,13185000,"2019-02-18 03:15:00",418,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7507,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12183,13211205,694,"BOISE RIVER AT CALDWELL, ID ","Managed",16839,13213000,1010,"BOISE RIVER NR PARMA ID ","Managed"
"2832",2832,13185000,"2019-02-18 03:30:00",418,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7508,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12184,13211205,694,"BOISE RIVER AT CALDWELL, ID ","Managed",16840,13213000,1010,"BOISE RIVER NR PARMA ID ","Managed"
"2833",2833,13185000,"2019-02-18 03:45:00",418,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7509,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12185,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16841,13213000,1010,"BOISE RIVER NR PARMA ID ","Managed"
"2834",2834,13185000,"2019-02-18 04:00:00",422,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7510,13206000,276,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12186,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16842,13213000,1000,"BOISE RIVER NR PARMA ID ","Managed"
"2835",2835,13185000,"2019-02-18 04:15:00",422,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7511,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12187,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16843,13213000,1000,"BOISE RIVER NR PARMA ID ","Managed"
"2836",2836,13185000,"2019-02-18 04:30:00",418,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7512,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12188,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16844,13213000,1000,"BOISE RIVER NR PARMA ID ","Managed"
"2837",2837,13185000,"2019-02-18 04:45:00",418,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7513,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12189,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16845,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
"2838",2838,13185000,"2019-02-18 05:00:00",418,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7514,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12190,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16846,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
"2839",2839,13185000,"2019-02-18 05:15:00",418,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7515,13206000,284,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12191,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16847,13213000,991,"BOISE RIVER NR PARMA ID ","Managed"
"2840",2840,13185000,"2019-02-18 05:30:00",418,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7516,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12192,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16848,13213000,991,"BOISE RIVER NR PARMA ID ","Managed"
"2841",2841,13185000,"2019-02-18 05:45:00",414,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7517,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12193,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16849,13213000,991,"BOISE RIVER NR PARMA ID ","Managed"
"2842",2842,13185000,"2019-02-18 06:00:00",418,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7518,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12194,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16850,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
"2843",2843,13185000,"2019-02-18 06:15:00",418,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7519,13206000,276,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12195,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16851,13213000,991,"BOISE RIVER NR PARMA ID ","Managed"
"2844",2844,13185000,"2019-02-18 06:30:00",418,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7520,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12196,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16852,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
"2845",2845,13185000,"2019-02-18 06:45:00",414,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7521,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12197,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16853,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
"2846",2846,13185000,"2019-02-18 07:00:00",418,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7522,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12198,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16854,13213000,991,"BOISE RIVER NR PARMA ID ","Managed"
"2847",2847,13185000,"2019-02-18 07:15:00",414,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7523,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12199,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16855,13213000,991,"BOISE RIVER NR PARMA ID ","Managed"
"2848",2848,13185000,"2019-02-18 07:30:00",414,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7524,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12200,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16856,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
"2849",2849,13185000,"2019-02-18 07:45:00",414,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7525,13206000,276,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12201,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16857,13213000,991,"BOISE RIVER NR PARMA ID ","Managed"
"2850",2850,13185000,"2019-02-18 08:00:00",414,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7526,13206000,276,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12202,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16858,13213000,985,"BOISE RIVER NR PARMA ID ","Managed"
"2851",2851,13185000,"2019-02-18 08:15:00",414,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7527,13206000,276,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12203,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16859,13213000,991,"BOISE RIVER NR PARMA ID ","Managed"
"2852",2852,13185000,"2019-02-18 08:30:00",410,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7528,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12204,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16860,13213000,991,"BOISE RIVER NR PARMA ID ","Managed"
"2853",2853,13185000,"2019-02-18 08:45:00",414,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7529,13206000,280,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12205,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16861,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
"2854",2854,13185000,"2019-02-18 09:00:00",410,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7530,13206000,276,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12206,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16862,13213000,991,"BOISE RIVER NR PARMA ID ","Managed"
"2855",2855,13185000,"2019-02-18 09:15:00",410,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7531,13206000,276,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12207,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16863,13213000,985,"BOISE RIVER NR PARMA ID ","Managed"
"2856",2856,13185000,"2019-02-18 09:30:00",410,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7532,13206000,276,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12208,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16864,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
"2857",2857,13185000,"2019-02-18 09:45:00",406,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7533,13206000,276,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12209,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16865,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
"2858",2858,13185000,"2019-02-18 10:00:00",406,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7534,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12210,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16866,13213000,991,"BOISE RIVER NR PARMA ID ","Managed"
"2859",2859,13185000,"2019-02-18 10:15:00",406,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7535,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12211,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16867,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
"2860",2860,13185000,"2019-02-18 10:30:00",410,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7536,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12212,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16868,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
"2861",2861,13185000,"2019-02-18 10:45:00",406,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7537,13206000,276,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12213,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16869,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
"2862",2862,13185000,"2019-02-18 11:00:00",406,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7538,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12214,13211205,705,"BOISE RIVER AT CALDWELL, ID ","Managed",16870,13213000,991,"BOISE RIVER NR PARMA ID ","Managed"
"2863",2863,13185000,"2019-02-18 11:15:00",406,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7539,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12215,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16871,13213000,991,"BOISE RIVER NR PARMA ID ","Managed"
"2864",2864,13185000,"2019-02-18 11:30:00",406,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7540,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12216,13211205,694,"BOISE RIVER AT CALDWELL, ID ","Managed",16872,13213000,1000,"BOISE RIVER NR PARMA ID ","Managed"
"2865",2865,13185000,"2019-02-18 11:45:00",402,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7541,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12217,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16873,13213000,991,"BOISE RIVER NR PARMA ID ","Managed"
"2866",2866,13185000,"2019-02-18 12:00:00",402,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7542,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12218,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16874,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
"2867",2867,13185000,"2019-02-18 12:15:00",402,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7543,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12219,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16875,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
"2868",2868,13185000,"2019-02-18 12:30:00",402,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7544,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12220,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16876,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
"2869",2869,13185000,"2019-02-18 12:45:00",402,"BOISE RIVER NR TWIN SPRINGS ID ","Natural",7545,13206000,271,"BOISE RIVER AT GLENWOOD BRIDGE NR BOISE ID ","Managed",12221,13211205,700,"BOISE RIVER AT CALDWELL, ID ","Managed",16877,13213000,997,"BOISE RIVER NR PARMA ID ","Managed"
